State,State_ID,District,District_ID,Market_ID,Mandi_Name
Haryana,12,Hissar,170,2445,Hansi(Sisai) APMC
Haryana,12,Hissar,170,78,Hissar APMC
Haryana,12,Hissar,170,1830,Narnaund APMC
Haryana,12,Hissar,170,1829,Uklana APMC
Haryana,12,Jhajar,171,1865,Bahadurgarh APMC
Haryana,12,Jhajar,171,3363,Beri APMC
Haryana,12,Jhajar,171,456,Jhajjar APMC
Haryana,12,Jind,172,460,Jind APMC
Haryana,12,Jind,172,1836,Jullana APMC
Haryana,12,Jind,172,79,Narwana APMC
Haryana,12,Jind,172,2924,"New Grain Market , Jind APMC"
Haryana,12,Jind,172,1837,Pillukhera APMC
Haryana,12,Jind,172,80,Safidon APMC
Haryana,12,Jind,172,1838,Uchana APMC
Haryana,12,Kaithal,173,84,Cheeka APMC
Haryana,12,Kaithal,173,1839,Dhand APMC
Haryana,12,Kaithal,173,81,Kaithal APMC
Haryana,12,Kaithal,173,1841,Kalayat APMC
Haryana,12,Kaithal,173,1843,Pai APMC
Haryana,12,Kaithal,173,1840,Pundri APMC
Haryana,12,Kaithal,173,2448,Rajound APMC
Haryana,12,Kaithal,173,1842,Siwan APMC
Haryana,12,Karnal,174,83,Asandh APMC
Haryana,12,Karnal,174,1844,Gharaunda APMC
Haryana,12,Karnal,174,1845,Indri APMC
Haryana,12,Karnal,174,1846,Jundla APMC
Haryana,12,Karnal,174,1847,Kunjpura APMC
Haryana,12,Karnal,174,2925,"New Grain Market(main), Karnal APMC"
Haryana,12,Karnal,174,1848,Nigdu APMC
Haryana,12,Karnal,174,1849,Nilokheri APMC
Haryana,12,Karnal,174,1850,Nissing APMC
Haryana,12,Karnal,174,82,Tarori APMC
Haryana,12,Kurukshetra,175,1856,Babain APMC
Haryana,12,Kurukshetra,175,88,Iamailabad APMC
Haryana,12,Kurukshetra,175,85,Ladwa APMC
Haryana,12,Kurukshetra,175,86,Pehowa APMC
Haryana,12,Kurukshetra,175,2449,Pehowa(Gumthala Gahru) APMC
Haryana,12,Kurukshetra,175,1855,Pipli APMC
Haryana,12,Kurukshetra,175,89,Shahabad APMC
Haryana,12,Kurukshetra,175,87,Thanesar APMC
Haryana,12,Mahendragarh-Narnaul,176,1857,Ateli APMC
Haryana,12,Mahendragarh-Narnaul,176,1858,Khanina APMC
Haryana,12,Mahendragarh-Narnaul,176,1113,Mohindergarh APMC
Haryana,12,Mahendragarh-Narnaul,176,458,Narnaul APMC
Haryana,12,Mewat,177,2444,FerozpurZirkha(Nagina) APMC
Haryana,12,Mewat,177,1822,Hathin APMC
Haryana,12,Mewat,177,1824,Nuh APMC
Haryana,12,Mewat,177,1826,Punhana APMC
Haryana,12,Mewat,177,1827,Tauru APMC
Haryana,12,Palwal,178,1821,Hassanpur APMC
Haryana,12,Palwal,178,74,Hodal APMC
Haryana,12,Palwal,178,461,Palwal APMC
Haryana,12,Panchkula,179,1804,Barwala APMC
Haryana,12,Panchkula,179,2926,"New Grain Market , Panchkula APMC"
Haryana,12,Panchkula,179,2451,Panchkul(Kalka) APMC
Haryana,12,Panchkula,179,1803,Raipur Rani APMC
Haryana,12,Panipat,180,1854,Bapauli APMC
Haryana,12,Panipat,180,1851,Israna APMC
Haryana,12,Panipat,180,1852,Madlauda APMC
Haryana,12,Panipat,180,452,Panipat APMC
Haryana,12,Panipat,180,2450,Panipat(Babarpur) APMC
Haryana,12,Panipat,180,1853,Samalkha APMC
Haryana,12,Rewari,181,1859,Kosli APMC
Haryana,12,Rewari,181,457,Rewari APMC
Haryana,12,Rohtak,182,1860,Meham
Haryana,12,Rohtak,182,455,Rohtak APMC
Haryana,12,Rohtak,182,2452,Rohtak(Kalanaur) APMC
Haryana,12,Rohtak,182,1861,Sampla APMC
Haryana,12,Sirsa,183,93,Dabwali APMC
Haryana,12,Sirsa,183,2456,Dabwali(Chautala) APMC
Haryana,12,Sirsa,183,1862,Ding APMC
Haryana,12,Sirsa,183,91,Ellanabad APMC
Haryana,12,Sirsa,183,92,KALANWALIAPMC
Haryana,12,Sirsa,183,2455,Kalawali(Odhan) APMC
Haryana,12,Sirsa,183,2886,"New Grain Market , Sirsa APMC"
Haryana,12,Sirsa,183,1863,Rania APMC
Haryana,12,Sirsa,183,2454,Rania(Jiwan nagar) APMC
Haryana,12,Sirsa,183,90,Sirsa APMC
Haryana,12,Sirsa,183,2453,Sirsa(Malekan) APMC
Haryana,12,Sonipat,184,1864,Ganaur APMC
Haryana,12,Sonipat,184,1079,Gohana APMC
Haryana,12,Sonipat,184,2457,Kharkhoda APMC
Haryana,12,Sonipat,184,2887,"New Grain Market , Sonipat APMC"
Haryana,12,Sonipat,184,454,Sonepat APMC
Haryana,12,Yamuna Nagar,185,1815,Bilaspur APMC
Haryana,12,Yamuna Nagar,185,2458,Chhachhrauli(Khizrabad) APMC
Haryana,12,Yamuna Nagar,185,1811,Chhachrauli APMC
Haryana,12,Yamuna Nagar,185,1810,Jagadhri APMC
Haryana,12,Yamuna Nagar,185,1812,Mustafabad APMC
Haryana,12,Yamuna Nagar,185,1814,Radaur APMC
Haryana,12,Yamuna Nagar,185,1813,Sadhaura APMC
Haryana,12,Yamuna Nagar,185,451,Yamuna Nagar APMC
Himachal Pradesh,13,Bilaspur,186,464,PMY Bilaspur
Himachal Pradesh,13,Bilaspur,186,2520,SMY Namhol
Himachal Pradesh,13,Chamba,187,463,PMY Chamba
Himachal Pradesh,13,Hamirpur,188,466,PMY Hamirpur
Himachal Pradesh,13,Hamirpur,188,3532,SMY Jahu
Himachal Pradesh,13,Hamirpur,188,2521,SMY Nadaun
Himachal Pradesh,13,Kangra,189,69,PMY Kangra
Himachal Pradesh,13,Kangra,189,2526,SMY Baijnath
Himachal Pradesh,13,Kangra,189,3444,SMY Dharamshala
Himachal Pradesh,13,Kangra,189,2529,SMY Jaisinghpur
Himachal Pradesh,13,Kangra,189,2528,SMY Jassur
Himachal Pradesh,13,Kangra,189,3149,SMY Jwalaji
Himachal Pradesh,13,Kangra,189,2527,SMY Nagrota Bagwan
Himachal Pradesh,13,Kangra,189,468,SMY Palampur
Himachal Pradesh,13,Kullu,192,70,PMY Kullu
Himachal Pradesh,13,Kullu,192,3041,SMY Bandrol
Himachal Pradesh,13,Kullu,192,4400,SMY Banjar
Himachal Pradesh,13,Kullu,192,471,SMY Bhuntar
Himachal Pradesh,13,Kullu,192,2523,SMY Chauri Bihal
Himachal Pradesh,13,Kullu,192,3150,SMY Khegsu
Himachal Pradesh,13,Kullu,192,2522,SMY Patli Kulh
Himachal Pradesh,13,Kullu,192,4401,SMY Shatt
Himachal Pradesh,13,Mandi,194,3517,PMY Kangni Mandi
Himachal Pradesh,13,Mandi,194,3040,SMY Chail Chowk
Himachal Pradesh,13,Mandi,194,465,SMY Dhanotu
Himachal Pradesh,13,Mandi,194,4402,SMY Jogindernagar
Himachal Pradesh,13,Mandi,194,2524,SMY Takoli
Himachal Pradesh,13,Shimla,195,467,PMY Dhalli Shimla
Himachal Pradesh,13,Shimla,195,4404,SMY Bhattakufar
Himachal Pradesh,13,Shimla,195,4405,SMY Kharapather
Himachal Pradesh,13,Shimla,195,4403,SMY Mehndli
Himachal Pradesh,13,Shimla,195,2538,SMY Nerwa
Himachal Pradesh,13,Shimla,195,4406,SMY Parala
Himachal Pradesh,13,Shimla,195,2511,SMY Rampur
Himachal Pradesh,13,Shimla,195,3042,SMY Rohroo
Himachal Pradesh,13,Shimla,195,2512,SMY Theog
Himachal Pradesh,13,Sirmore,196,71,PMY Paonta Sahib
Himachal Pradesh,13,Sirmore,196,469,SMY Nahan
Himachal Pradesh,13,Sirmore,196,2513,SMY Rajgarh
Himachal Pradesh,13,Solan,197,72,PMY Kather Solan
Himachal Pradesh,13,Solan,197,470,SMY Dharampur
Himachal Pradesh,13,Solan,197,2514,SMY Nalagarh
Himachal Pradesh,13,Solan,197,2516,SMY Parwanoo
Himachal Pradesh,13,Solan,197,4408,SMY Wakhnaghat
Himachal Pradesh,13,Una,198,462,PMY Una
Himachal Pradesh,13,Una,198,3039,SMY Santoshgarh
Himachal Pradesh,13,Una,198,4407,SMY Takarla
Jammu and Kashmir,14,Budgam,200,474,Zaloosa-Chararishrief (F&V)
Jammu and Kashmir,14,Anantnag,199,3500,Batengoo Anantnag (F&V)
Jammu and Kashmir,14,Anantnag,199,4399,Jablipora Anantnag (F&V)
Jammu and Kashmir,14,Baramulla,202,473,Kanispora Baramulla (F&V)
Jammu and Kashmir,14,Baramulla,202,94,Sopore (Nowpora) (F&V)
Jammu and Kashmir,14,Ganderbal,204,2260,Market Administrative Committee Zazna
Jammu and Kashmir,14,Jammu,205,95,Akhnoor (F&V)
Jammu and Kashmir,14,Jammu,205,472,MAC F&V Market Narwal Jammu
Jammu and Kashmir,14,Kathua,207,2173,Kathua (F&V)
Jammu and Kashmir,14,Kulgam,209,2169,Kulgam (F&V)
Jammu and Kashmir,14,Kupwara,210,475,Bumhama Kupwara (F&V)
Jammu and Kashmir,14,Kupwara,210,1114,Handwara Kupwara (F&V)
Jammu and Kashmir,14,Pulwama,213,4679,Pachar Pulwama (F&V)
Jammu and Kashmir,14,Pulwama,213,476,Prichoo Pulwama (F&V)
Jammu and Kashmir,14,Rajouri,214,478,Rajouri (Phaliana) (F&V)
Jammu and Kashmir,14,Ramban,215,2171,Batote (F&V)
Jammu and Kashmir,14,Shopian,217,96,APMC/MAC Shopian
Jammu and Kashmir,14,Srinagar,218,97,Parimpore Srinagar (F&V)
Jammu and Kashmir,14,Udhampur,219,98,Fruit and Vegetable Market Udhampur
Jharkhand,15,Bokaro,220,1875,Bermo APMC
Jharkhand,15,Bokaro,220,481,Bokaro (Chas) APMC
Jharkhand,15,Chatra,221,3681,Chatra APMC
Jharkhand,15,Deogarh,222,28,Deoghar APMC
Jharkhand,15,Deogarh,222,1882,Madhupur APMC
Jharkhand,15,Dhanbad,223,29,Dhanbad APMC
Jharkhand,15,Dumka,224,30,Dumka APMC
Jharkhand,15,East Singhbhum,225,1878,Chakulia APMC
Jharkhand,15,East Singhbhum,225,31,Jamshedpur APMC
Jharkhand,15,Garhwa,226,480,Gadhwah APMC
Jharkhand,15,Giridih,227,479,Giridih APMC
Jharkhand,15,Godda,228,1881,Godda APMC
Jharkhand,15,Gumla,229,482,Gumla APMC
Jharkhand,15,Hazaribagh,230,33,Hazaribagh APMC
Jharkhand,15,Hazaribagh,230,1874,Ramgarh APMC
Jharkhand,15,Jamtara,231,1983,Jamtara APMC
Jharkhand,15,Koderma,232,483,Koderma APMC
Jharkhand,15,Latehar,233,1982,Latehar APMC
Jharkhand,15,Lohardaga,234,1876,Lohardaga APMC
Jharkhand,15,Pakur,235,1880,Pakur APMC
Jharkhand,15,Palamu,236,808,Daltenganj APMC
Jharkhand,15,Ranchi,237,1883,Khunti APMC
Jharkhand,15,Ranchi,237,2005,Pandara APMC
Jharkhand,15,Ranchi,237,40,Ranchi APMC
Jharkhand,15,Sahebgang,238,1879,Sahebganj APMC
Jharkhand,15,Saraikela(Kharsanwa),239,1984,Saraikela APMC
Jharkhand,15,Simdega,240,3682,Barhmba APMC
Jharkhand,15,Simdega,240,1877,Simdega APMC
Jharkhand,15,West Singbhum,241,809,Chaibasa APMC
Karnataka,16,Belagavi,244,504,Athani APMC
Karnataka,16,Belagavi,244,692,Bailahongal APMC
Karnataka,16,Belagavi,244,101,Belgaum APMC
Karnataka,16,Belagavi,244,693,Gokak APMC
Karnataka,16,Belagavi,244,694,Kudchi APMC
Karnataka,16,Belagavi,244,695,Nandagada APMC
Karnataka,16,Belagavi,244,696,Nippani APMC
Karnataka,16,Belagavi,244,697,Ramdurga APMC
Karnataka,16,Belagavi,244,699,Sankeshwar APMC
Karnataka,16,Belagavi,244,698,Soundati APMC
Karnataka,16,Belagavi,244,4796,Yaragatti  APMC
Karnataka,16,Vijayapura,247,3277,Indi APMC
Karnataka,16,Vijayapura,247,706,Sindagi APMC
Karnataka,16,Vijayapura,247,509,Talikot APMC
Karnataka,16,Vijayapura,247,105,Vijayapura APMC
Karnataka,16,Chamarajanagar,248,707,Chamarajanagar APMC
Karnataka,16,Chamarajanagar,248,497,Gundlupet APMC
Karnataka,16,Chamarajanagar,248,4714,Hanuru APMC
Karnataka,16,Chamarajanagar,248,498,Kollegal APMC
Karnataka,16,Chikkamagaluru,249,709,Chikkamagaluru APMC
Karnataka,16,Chikkamagaluru,249,708,Kadur APMC
Karnataka,16,Chikkamagaluru,249,711,Koppa APMC
Karnataka,16,Chikkamagaluru,249,710,Mudigere APMC
Karnataka,16,Chikkamagaluru,249,503,Tarikere APMC
Karnataka,16,Kalaburagi,256,3280,Afzalpur APMC
Karnataka,16,Kalaburagi,256,3402,Alanda APMC
Karnataka,16,Kalaburagi,256,733,Chincholi APMC
Karnataka,16,Kalaburagi,256,511,Chittapur APMC
Karnataka,16,Kalaburagi,256,3281,Jevargi APMC
Karnataka,16,Kalaburagi,256,728,Kalaburagi APMC
Karnataka,16,Kalaburagi,256,731,sedam
Karnataka,16,Uttara Kannada,257,769,Haliyala APMC
Karnataka,16,Uttara Kannada,257,765,Honnavar APMC
Karnataka,16,Uttara Kannada,257,763,Karwar APMC
Karnataka,16,Uttara Kannada,257,764,Kumta APMC
Karnataka,16,Uttara Kannada,257,770,Mundgod APMC
Karnataka,16,Uttara Kannada,257,766,Siddapur APMC
Karnataka,16,Uttara Kannada,257,768,Sirsi APMC
Karnataka,16,Uttara Kannada,257,767,Yellapur APMC
Karnataka,16,Kodagu,260,741,Gonikappal APMC
Karnataka,16,Kodagu,260,739,Madikeri APMC
Karnataka,16,Kodagu,260,740,Somvarpet APMC
Karnataka,16,Dakshina Kannada,262,720,Bantwala APMC
Karnataka,16,Dakshina Kannada,262,719,Belthangdi APMC
Karnataka,16,Dakshina Kannada,262,716,Mangaluru APMC
Karnataka,16,Dakshina Kannada,262,717,Puttur APMC
Karnataka,16,Dakshina Kannada,262,718,Sulya APMC
Karnataka,16,Mysuru,263,494,Hunsur APMC
Karnataka,16,Mysuru,263,114,K.R.Nagar APMC
Karnataka,16,Mysuru,263,115,Mysuru APMC
Karnataka,16,Mysuru,263,750,Nanjangud APMC
Karnataka,16,Mysuru,263,119,Periyapatna APMC
Karnataka,16,Mysuru,263,751,Santhesargur APMC
Karnataka,16,Mysuru,263,496,T. Narasipura APMC
Karnataka,16,Shivamogga,266,3274,APMC THIRTHAHALLI
Karnataka,16,Shivamogga,266,755,Bhadravathi APMC
Karnataka,16,Shivamogga,266,3275,Hosanagara APMC
Karnataka,16,Shivamogga,266,754,Sagar APMC
Karnataka,16,Shivamogga,266,486,Shikaripura APMC
Karnataka,16,Shivamogga,266,753,Shimoga APMC
Karnataka,16,Shivamogga,266,3146,Sorabha APMC
Karnataka,16,Tumakuru,267,757,Gubbi APMC
Karnataka,16,Tumakuru,267,758,Huliyar APMC
Karnataka,16,Tumakuru,267,759,Kunigal APMC
Karnataka,16,Tumakuru,267,760,Madhugiri APMC
Karnataka,16,Tumakuru,267,487,Pavagada APMC
Karnataka,16,Tumakuru,267,761,Sira APMC
Karnataka,16,Tumakuru,267,762,Tiptur APMC
Karnataka,16,Tumakuru,267,756,Tumakuru APMC
Karnataka,16,Tumakuru,267,488,Turvekere APMC
Karnataka,16,Chikkaballapur,726,3044,Bagepalli APMC
Karnataka,16,Chikkaballapur,726,742,Chickkaballapura APMC
Karnataka,16,Chikkaballapur,726,743,Chintamani APMC
Karnataka,16,Chikkaballapur,726,492,Gauribidanur APMC
Karnataka,16,Bengaluru Rural,727,489,Doddaballapur APMC
Karnataka,16,Bengaluru Rural,727,3151,Hoskote APMC
Karnataka,16,Bengaluru South,728,690,Channapatna APMC
Karnataka,16,Bengaluru South,728,691,Kanakapura APMC
Karnataka,16,Bengaluru South,728,745,Ramanagara APMC
Karnataka,16,Bengaluru,243,99,Bengaluru APMC
Karnataka,16,Bengaluru,243,100,Binny Mill (FF&V) Bengaluru APMC
Karnataka,16,Yadgir,269,729,Shahapur APMC
Karnataka,16,Yadgir,269,730,Shorapur APMC
Karnataka,16,Yadgir,269,732,Yadgir APMC
Karnataka,16,Bagalkot,242,686,Badami APMC
Karnataka,16,Bagalkot,242,685,Bagalkot APMC
Karnataka,16,Bagalkot,242,3279,Bilagi APMC
Karnataka,16,Bagalkot,242,687,Hungund APMC
Karnataka,16,Bagalkot,242,688,Jamakhandi APMC
Karnataka,16,Bagalkot,242,689,Mahalingapur APMC
Karnataka,16,Bagalkot,242,4743,Mudhol APMC
Karnataka,16,Bellary,245,103,Ballari APMC
Karnataka,16,Bellary,245,3282,Kampli APMC
Karnataka,16,Bellary,245,102,SIRGUPPA APMC
Karnataka,16,Bidar,246,705,Aurad APMC
Karnataka,16,Bidar,246,512,Basava Kalayana APMC
Karnataka,16,Bidar,246,704,Bhalki APMC
Karnataka,16,Bidar,246,104,Bidar APMC
Karnataka,16,Bidar,246,703,Humanabad APMC
Karnataka,16,Chitradurga,250,714,Challakere APMC
Karnataka,16,Chitradurga,250,713,Chitradurga APMC
Karnataka,16,Chitradurga,250,715,Hiriyur APMC
Karnataka,16,Chitradurga,250,3152,Holalkere APMC
Karnataka,16,Chitradurga,250,493,Hosadurga APMC
Karnataka,16,Chitradurga,250,3756,Rampura APMC
Karnataka,16,Davangere,251,721,Channagiri APMC
Karnataka,16,Davangere,251,106,Davangere APMC
Karnataka,16,Davangere,251,484,HarappanaHalli APMC
Karnataka,16,Davangere,251,348,Harihara APMC
Karnataka,16,Davangere,251,485,Honnali APMC
Karnataka,16,Davangere,251,722,Jagalur APMC
Karnataka,16,Dharwad,252,108,APMC Hubballi
Karnataka,16,Dharwad,252,723,APMC Kundagol
Karnataka,16,Dharwad,252,505,Annigeri APMC
Karnataka,16,Dharwad,252,107,Dharwar APMC
Karnataka,16,Dharwad,252,507,Kalaghatagi APMC
Karnataka,16,Gadag,253,725,Gadag APMC
Karnataka,16,Gadag,253,724,Laxmeshwar APMC
Karnataka,16,Gadag,253,727,Mundaragi APMC
Karnataka,16,Gadag,253,726,Nargunda APMC
Karnataka,16,Gadag,253,506,Rona APMC
Karnataka,16,Hassan,254,3403,Arakalgud APMC
Karnataka,16,Hassan,254,734,Arasikere APMC
Karnataka,16,Hassan,254,737,Belur APMC
Karnataka,16,Hassan,254,501,Channarayapatna APMC
Karnataka,16,Hassan,254,735,Hassan APMC
Karnataka,16,Hassan,254,736,Holenarsipura APMC
Karnataka,16,Hassan,254,502,Sakaleshpura APMC
Karnataka,16,Haveri,255,349,Byadagi APMC
Karnataka,16,Haveri,255,510,Hanagal APMC
Karnataka,16,Haveri,255,109,Haveri APMC
Karnataka,16,Haveri,255,738,Hirekerur APMC
Karnataka,16,Haveri,255,110,Ranebennur APMC
Karnataka,16,Haveri,255,508,Savanur APMC
Karnataka,16,Haveri,255,1604,Shiggoan APMC
Karnataka,16,Kolar,258,744,Bangarpet APMC
Karnataka,16,Kolar,258,112,Kolar APMC
Karnataka,16,Kolar,258,490,Malur APMC
Karnataka,16,Kolar,258,1602,Mulbagal APMC
Karnataka,16,Kolar,258,491,Srinivasapur APMC
Karnataka,16,Koppal,259,111,Gangavathi APMC
Karnataka,16,Koppal,259,4723,Kanakagiri APMC
Karnataka,16,Koppal,259,4669,Karatagi APMC
Karnataka,16,Koppal,259,113,Koppal APMC
Karnataka,16,Koppal,259,747,Kustagi APMC
Karnataka,16,Koppal,259,746,Yalburga APMC
Karnataka,16,Mandya,261,499,K.R. Pet APMC
Karnataka,16,Mandya,261,749,Maddur APMC
Karnataka,16,Mandya,261,3758,Malavalli APMC
Karnataka,16,Mandya,261,748,Mandya APMC
Karnataka,16,Mandya,261,500,Nagamangala APMC
Karnataka,16,Mandya,261,1603,Pandavapura APMC
Karnataka,16,Mandya,261,2030,Srirangapattana APMC
Karnataka,16,Raichur,264,3362,Devadurga APMC
Karnataka,16,Raichur,264,752,Lingasugur APMC
Karnataka,16,Raichur,264,118,Manvi APMC
Karnataka,16,Raichur,264,116,Raichur APMC
Karnataka,16,Raichur,264,117,Sindhanur APMC
Karnataka,16,Udupi,268,495,Karkala APMC
Karnataka,16,Udupi,268,810,Kundapura APMC
Karnataka,16,Udupi,268,823,Udupi APMC
Karnataka,16,Vijayanagara,699,513,H.B. Halli APMC
Karnataka,16,Vijayanagara,699,702,Hoovinahadagali APMC
Karnataka,16,Vijayanagara,699,701,Hospet APMC
Karnataka,16,Vijayanagara,699,700,Kottur APMC
Karnataka,16,Vijayanagara,699,4733,Kudligi APMC
Karnataka,16,Vijayanagara,699,3759,Sandur APMC
Keralam,17,Alappuzha,270,120,Alappuzha Market
Keralam,17,Alappuzha,270,1971,Aroor Market
Keralam,17,Alappuzha,270,1985,Chanthroor Market
Keralam,17,Alappuzha,270,2015,Chengannur Market
Keralam,17,Alappuzha,270,4592,Chennithala VFPCK Market
Keralam,17,Alappuzha,270,4323,Cheriyanadu  VFPCK Market
Keralam,17,Alappuzha,270,2018,Cherthala Market
Keralam,17,Alappuzha,270,4589,Edathwa VFPCK Market
Keralam,17,Alappuzha,270,2017,Harippad Market
Keralam,17,Alappuzha,270,2016,Kayamkulam Market
Keralam,17,Alappuzha,270,1986,Madhavapuram Market
Keralam,17,Alappuzha,270,2673,Mannar Market
Keralam,17,Alappuzha,270,4590,Nooranad VFPCK Market
Keralam,17,Alappuzha,270,4324,Pandanadu  VFPCK Market
Keralam,17,Alappuzha,270,4591,Thamarakkulam VFPCK Market
Keralam,17,Alappuzha,270,4326,Thazhakkara  VFPCK Market
Keralam,17,Alappuzha,270,4325,Vallikunnam  VFPCK Market
Keralam,17,Alappuzha,270,4327,Venmony  VFPCK Market
Keralam,17,Ernakulam,273,127,ARWM Muvattupuzha
Keralam,17,Ernakulam,273,126,Aluva Market
Keralam,17,Ernakulam,273,4349,Amalapuram  VFPCK Market
Keralam,17,Ernakulam,273,1978,Angamaly Market
Keralam,17,Ernakulam,273,3393,Broadway market Market
Keralam,17,Ernakulam,273,4348,Edackattuvayal  VFPCK Market
Keralam,17,Ernakulam,273,125,Ernakulam Market
Keralam,17,Ernakulam,273,4352,Kadungallur  VFPCK Market
Keralam,17,Ernakulam,273,4611,Kanjoor VFPCK Market
Keralam,17,Ernakulam,273,4612,Karumaloor VFPCK Market
Keralam,17,Ernakulam,273,3383,Keerampara VFPCK Market
Keralam,17,Ernakulam,273,3381,Koovapadi VFPCK Market
Keralam,17,Ernakulam,273,2681,Kothamangalam Market
Keralam,17,Ernakulam,273,4345,Kunnukara  VFPCK Market
Keralam,17,Ernakulam,273,4613,Kurumassery VFPCK Market
Keralam,17,Ernakulam,273,4344,Malayattoor  VFPCK Market
Keralam,17,Ernakulam,273,4678,Maradu Market
Keralam,17,Ernakulam,273,3382,Mazhuvannur VFPCK Market
Keralam,17,Ernakulam,273,4346,Mookkannur  VFPCK Market
Keralam,17,Ernakulam,273,4343,Nedungapra  VFPCK Market
Keralam,17,Ernakulam,273,3394,North Paravur Market
Keralam,17,Ernakulam,273,2680,Perumbavoor Market
Keralam,17,Ernakulam,273,2007,Piravam Market
Keralam,17,Ernakulam,273,4614,Pothanikkadu VFPCK Market
Keralam,17,Ernakulam,273,4350,Puthenvelikkara  VFPCK Market
Keralam,17,Ernakulam,273,4347,Thiruvaniyoor  VFPCK Market
Keralam,17,Ernakulam,273,2176,Thrippunithura Market
Keralam,17,Ernakulam,273,4615,Thuravoor VFPCK Market
Keralam,17,Ernakulam,273,4351,Vengola  VFPCK Market
Keralam,17,Idukki,274,2676,Adimali Market
Keralam,17,Idukki,274,4604,Adimali VFPCK Market
Keralam,17,Idukki,274,4342,Alacode  VFPCK Market
Keralam,17,Idukki,274,4610,Errattayar VFPCK Market
Keralam,17,Idukki,274,3379,Kamakshi VFPCK Market
Keralam,17,Idukki,274,4605,Kannakunnu VFPCK Market
Keralam,17,Idukki,274,4609,Kanthaloor VFPCK Market
Keralam,17,Idukki,274,2679,Kattappana Market
Keralam,17,Idukki,274,4341,Kodikulam  VFPCK Market
Keralam,17,Idukki,274,4608,Melechinnar VFPCK Market
Keralam,17,Idukki,274,1975,Munnar Market
Keralam,17,Idukki,274,2678,Nedumkandam Market
Keralam,17,Idukki,274,4607,Parathode VFPCK Market
Keralam,17,Idukki,274,4338,Pazhayarikandam  VFPCK Market
Keralam,17,Idukki,274,4339,Rajakkad  VFPCK Market
Keralam,17,Idukki,274,1081,Thodupuzha Market
Keralam,17,Idukki,274,3378,Thompramkudi VFPCK Market
Keralam,17,Idukki,274,4340,Udumbannoor  VFPCK Market
Keralam,17,Idukki,274,2677,Vandiperiyar Market
Keralam,17,Kannur,275,3764,Chavassery VFPCK Market
Keralam,17,Kannur,275,2031,Irikkur Market
Keralam,17,Kannur,275,2688,Irityy Market
Keralam,17,Kannur,275,129,Kannur Market
Keralam,17,Kannur,275,4656,Kelakam VFPCK Market
Keralam,17,Kannur,275,4657,Kolayad VFPCK Market
Keralam,17,Kannur,275,4385,Koodali  VFPCK Market
Keralam,17,Kannur,275,2032,Kuthuparambu Market
Keralam,17,Kannur,275,3391,Maloor VFPCK Market
Keralam,17,Kannur,275,4658,Mangattidom VFPCK Market
Keralam,17,Kannur,275,4384,Mattannur  VFPCK Market
Keralam,17,Kannur,275,4386,Pattiyam  VFPCK Market
Keralam,17,Kannur,275,4659,Payam VFPCK Market
Keralam,17,Kannur,275,130,Payyannur Market
Keralam,17,Kannur,275,4660,Peravoor VFPCK Market
Keralam,17,Kannur,275,4661,Sreekandapuram VFPCK Market
Keralam,17,Kannur,275,1980,Taliparamba Market
Keralam,17,Kannur,275,128,Thalasserry Market
Keralam,17,Kasargod,276,2035,Kanjangadu Market
Keralam,17,Kasargod,276,516,Kasargod Market
Keralam,17,Kasargod,276,4387,Madikai  VFPCK Market
Keralam,17,Kasargod,276,2034,Manjeswaram Market
Keralam,17,Kasargod,276,1981,Neeleswaram Market
Keralam,17,Kasargod,276,4388,Pullur Periya  VFPCK Market
Keralam,17,Kollam,277,2013,Anchal Market
Keralam,17,Kollam,277,4410,Anchal VFPCK Market
Keralam,17,Kollam,277,4578,Channapetta VFPCK Market
Keralam,17,Kollam,277,4580,Chathannoore VFPCK Market
Keralam,17,Kollam,277,2670,Chathanoor Market
Keralam,17,Kollam,277,4311,Chengamanad  VFPCK Market
Keralam,17,Kollam,277,4577,Edamon VFPCK Market
Keralam,17,Kollam,277,4310,Elamad  VFPCK Market
Keralam,17,Kollam,277,4570,Inchakkad VFPCK Market
Keralam,17,Kollam,277,4313,Kadakkal  VFPCK Market
Keralam,17,Kollam,277,4573,Kalluvathukkal VFPCK Market
Keralam,17,Kollam,277,4576,Keralapuram VFPCK Market
Keralam,17,Kollam,277,131,Kollam Market
Keralam,17,Kollam,277,2668,Kottarakkara Market
Keralam,17,Kollam,277,4571,Kulathoopuzha VFPCK Market
Keralam,17,Kollam,277,4308,Nedumpaikulam  VFPCK Market
Keralam,17,Kollam,277,4312,Nedumpana  VFPCK Market
Keralam,17,Kollam,277,4309,Neduvathoor  VFPCK Market
Keralam,17,Kollam,277,4574,Pattazhy North VFPCK Market
Keralam,17,Kollam,277,4575,Piravanthoor VFPCK Market
Keralam,17,Kollam,277,4579,Plappally VFPCK Market
Keralam,17,Kollam,277,2014,Punalur Market
Keralam,17,Kollam,277,4411,Punalur VFPCK Market
Keralam,17,Kollam,277,4569,Puthur VFPCK Market
Keralam,17,Kollam,277,2006,Sasthamkotta Market
Keralam,17,Kollam,277,4409,Sasthamkotta VFPCK Market
Keralam,17,Kollam,277,4306,Sooranad  VFPCK Market
Keralam,17,Kollam,277,4572,Thalavoor VFPCK Market
Keralam,17,Kollam,277,4314,Valakom  VFPCK Market
Keralam,17,Kollam,277,4307,Veliyam  VFPCK Market
